Run     peak curr       charge       yield         err
7774		39.750000		67.031729		3.802086		0.254749


7775		23.250000		82.606497		39.951637		0.750009
7776		23.250000		74.106622		40.865346		0.800858
7777		23.250000		85.427088		39.337109		0.731829

7778		20.250000		66.642247		24.937463		0.654213
7779		20.250000		64.882629		31.475143		0.744883

7781		19.250000		58.748086		17.269967		0.583415
7782		19.250000		76.544584		27.314946		0.642794


7783		17.250000		55.803864		19.693110		0.644896
7784		17.250000		58.754178		34.189125		0.828113
7785		17.250000		61.106313		18.039408		0.589873
7786		17.250000		56.999134		28.697711		0.770426
7787		17.250000		37.752968		34.205476		1.033568


7790		40.750000		87.585620		1.683397		0.148938
7791		40.750000		15.916970		1.903388		0.371503
7792		40.750000		66.464804		3.090913		0.231674


7793		40.750000		103.278895		2.854716		0.178159
7794		40.750000		101.417155		3.292095		0.193069

7796		51.250000		153.037340		22.555606		0.415582
7797		51.250000		143.949522		23.159440		0.434197


7798		51.250000		153.017449		28.384816		0.468164
7799		51.250000		148.332674		32.391830		0.507955
7800		25.750000		81.938980		33.567453		0.687020


7801		40.750000		118.927305		3.755197		0.189727
7802		40.750000		90.309067		4.784243		0.245750


7803		40.750000		84.549938		4.459905		0.245696
7804		41.250000		85.471259		3.361140		0.212153


7805		30.750000		100.682899		25.989622		0.552721
7806		30.750000		119.903650		26.896826		0.515250
7807		30.750000		61.131651		25.506533		0.702710


7808		27.750000		89.682310		39.766510		0.718675
7809		27.750000		78.711505		38.390887		0.753741

7811		41.250000		105.991562		6.101252		0.257423

7812		41.250000		118.178407		6.616560		0.253315

7813		25.750000		73.657199		58.556670		0.966066
7814		25.750000		97.172896		53.365337		0.802940

7815		14.750000		51.686522		45.911874		1.022729
7816		14.750000		55.543721		41.122943		0.933708
7817		14.750000		63.485561		41.004951		0.872051

7819		40.750000		50.823426		5.005137		0.337446
7820		41.250000		110.760233		6.311311		0.256697
